db_id,jaar van uitgave,editie,display_title,nummer,uitgever,verkend,herzien,bewerkt,uitgave,bijgewerkt,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,editie,waterstaatskaart,bijkaart_we,bijkaart_hw,exemplaren,urls
498,1968,4,10 - SNEEK WEST,10,,,1967,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/10 Sneek-West.jpg
500,1966,4,11 - HEERENVEEN OOST,11,,,1964,,1966,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/11 Heerenveen-Oost.jpg
499,1968,4,11 - HEERENVEEN WEST,11,,,1967,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/11 Heerenveen-West.jpg
502,[1957],4,12 - ASSEN OOST,12,,,1956-1957,,,,,,,,"Rijkswaterstaat, Directie Algemene Dienst en Waterhuishouding","J.J. Groen & Zn. N.V., Leiden",4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/12 Assen-Oost.jpg
501,[1956],4,12 - ASSEN WEST,12,,,1955-1956,,,,,,,,"Rijkswaterstaat, Directie Algemene Dienst en Waterhuishouding","J.J. Groen & Zn. N.V., Leiden",4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/12 Assen-West.jpg
503,1968,4,13 - BOERTANGE,13,,,1966,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/13 Boertange.jpg
505,1969,4,14 - MEDEMBLIK OOST,14,,,1968,,1969,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/14 Medemblik-Oost.jpg
504,1970,4,14 - MEDEMBLIK WEST,14,,,1969,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/14 Medemblik-West.jpg
507,1970,4,15 - STAVEREN OOST,15,,,1969,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/15 Staveren-Oost.jpg
506,1967,4,15 - STAVEREN WEST,15,,,1967,,1967,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/15 Staveren-West.jpg
511,1978,4,16 - STEENWIJK OOST,16,,,1976,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-Oost-1.jpg
512,1978,4,16 - STEENWIJK OOST - bijkrt.h.w.,16,,,,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-Oost-2.jpg
513,1978,4,16 - STEENWIJK OOST - bijkrt.w.e.,16,,,,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-Oost-3.jpg
508,1976,4,16 - STEENWIJK WEST,16,,,1974,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-West-1.jpg
509,1976,4,16 - STEENWIJK WEST - bijkrt.h.w.,16,,,,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-West-2.jpg
510,1976,4,16 - STEENWIJK WEST - bijkrt.w.e.,16,,,,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-West-3.jpg
517,1980,4,17 - EMMEN OOST,17,,,1978,,1980,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-Oost-1.jpg
518,1979,4,17 - EMMEN OOST - bijkrt.h.w.,17,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-Oost-2.jpg
519,1980,4,17 - EMMEN OOST - bijkrt.w.e.,17,,,,,1980,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-Oost-3.jpg
514,1979,4,17 - EMMEN WEST,17,,,1977,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-West-1.jpg
515,1979,4,17 - EMMEN WEST - bijkrt.h.w.,17,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-West-2.jpg
516,1979,4,17 - EMMEN WEST - bijkrt.w.e.,17,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-West-3.jpg
520,1969,4,18 - ROSWINKEL,18,,,1968,,1969,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/18 Roswinkel.jpg
522,1970,4,19 - ALKMAAR OOST,19,,,1967,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/19 Alkmaar-Oost.jpg
521,1970,4,19 - ALKMAAR WEST,19,,,1969,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/19 Alkmaar-West.jpg
524,1969,4,20 - ENKHUIZEN OOST,20,,,1968,,1969,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/20 Enkhuizen-Oost.jpg
523,1968,4,20 - ENKHUIZEN WEST,20,,,1967,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/20 Enkhuizen-West.jpg
526,1966,4,21 - ZWOLLE OOST,21,,,1964,,1966,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/21 Zwolle-Oost.jpg
525,1960,4,21 - ZWOLLE WEST,21,,,1958,,1960,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/21 Zwolle-West.jpg
528,1969,4,22 - COEVORDEN OOST,22,,,1968,,1969,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/22 Coevorden-Oost.jpg
527,1968,4,22 - COEVORDEN WEST,22,,,1967,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/22 Coevorden-West.jpg
529,1969,4,23 - NIEUW SCHOONEBEEK,23,,,1968,,1969,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/23 Nieuw-Schoonebeek.jpg
530,1965,4,24 - HILLEGOM,24,,,1964,,1965,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/24 Hillegom.jpg
531,1965,4,24 - HILLEGOM - bijkrt.w.e.,24,,,,,1965,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,1,""
534,1968,4,25 - AMSTERDAM OOST,25,,,1967,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/25 Amsterdam-Oost-1.jpg
535,1968,4,25 - AMSTERDAM OOST - bijkrt.w.e.,25,,,,,1968,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/25 Amsterdam-Oost-3.jpg
532,1968,4,25 - AMSTERDAM WEST,25,,,1965,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/25 Amsterdam-West-1.jpg
533,1968,4,25 - AMSTERDAM WEST - bijkrt.w.e.,25,,,,,1968,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,1,""
537,1965,4,26 - HARDERWIJK OOST,26,,,1962,,1965,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/26 Harderwijk-Oost.jpg
536,1968,4,26 - HARDERWIJK WEST,26,,,1967,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/26 Harderwijk-West.jpg
541,1978,4,27 - HEERDE OOST,27,,,1976,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/27 Heerde-Oost-1.jpg
542,1978,4,27 - HEERDE OOST - bijkrt.h.w.,27,,,,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/27 Heerde-Oost-2.jpg
543,1978,4,27 - HEERDE OOST - bijkrt.w.e.,27,,,,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/27 Heerde-Oost-3.jpg
538,1975,4,27 - HEERDE WEST,27,,,1974,,1975,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/27 Heerde-West-1.jpg
539,1975,4,27 - HEERDE WEST - bijkrt.h.w.,27,,,,,1975,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/27 Heerde-West-2.jpg
540,1975,4,27 - HEERDE WEST - bijkrt.w.e.,27,,,,,1975,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/27 Heerde-West-3.jpg
547,1980,4,28 - ALMELO OOST,28,,,1978,,1980,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/28 Almelo-Oost-1.jpg
548,1980,4,28 - ALMELO OOST - bijkrt.h.w.,28,,,,,1980,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/28 Almelo-Oost-2.jpg
544,1979,4,28 - ALMELO WEST,28,,,1978,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/28 Almelo-West-1.jpg
545,1979,4,28 - ALMELO WEST - bijkrt.h.w.,28,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/28 Almelo-West-2.jpg
546,1979,4,28 - ALMELO WEST - bijkrt.w.e.,28,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/28 Almelo-West-3.jpg
549,1979,4,29 - DENEKAMP,29,,,1977,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/29 Denekamp-1.jpg
550,1979,4,29 - DENEKAMP - bijkrt.h.w.,29,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/29 Denekamp-2.jpg
553,1971,4,30 - 'S GRAVENHAGE OOST,30,,,1970,,1971,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/30 's-Gravenhage-Oost-1.jpg
554,1971,4,30 - 'S GRAVENHAGE OOST - bijkrt.w.e.,30,,,,,1971,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,1,""
551,1970,4,30 - 'S GRAVENHAGE WEST,30,,,1970,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/30 's-Gravenhage-West-1.jpg
552,1970,4,30 - 'S GRAVENHAGE WEST - bijkrt.w.e.,30,,,,,1970,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/30 's-Gravenhage-West-3.jpg
556,1972,4,31 - UTRECHT OOST,31,,,1970,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/31 Utrecht-Oost-1.jpg
557,1972,4,31 - UTRECHT OOST - bijkrt.h.w.,31,,,,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/31 Utrecht-Oost-2.jpg
558,1972,4,31 - UTRECHT OOST - bijkrt.w.e.,31,,,,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/31 Utrecht-Oost-3.jpg
555,1970,4,31 - UTRECHT WEST,31,,,1969,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/31 Utrecht-West-1.jpg
944,1970,4,31 - UTRECHT WEST - bijkrt.w.e.,31,,,,,1970,,,,,,Afdeling Waterstaatskartografie Directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/31 Utrecht-West-3.jpg
560,1969,4,32 - AMERSFOORT OOST,32,,,1968,,1969,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/32 Amersfoort-Oost.jpg
559,1970,4,32 - AMERSFOORT WEST,32,,,1969,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/32 Amersfoort-West.jpg
564,1976,4,33 - APELDOORN OOST,33,,,1974,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/33 Apeldoorn-Oost-1.jpg
565,1976,4,33 - APELDOORN OOST - bijkrt.h.w.,33,,,,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/33 Apeldoorn-Oost-2.jpg
566,1977,4,33 - APELDOORN OOST - bijkrt.w.e.,33,,,,,1977,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/33 Apeldoorn-Oost-3.jpg
561,1975,4,33 - APELDOORN WEST,33,,,1974,,1975,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/33 Apeldoorn-West-1.jpg
562,1975,4,33 - APELDOORN WEST - bijkrt.h.w.,33,,,,,1975,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/33 Apeldoorn-West-2.jpg
563,1975,4,33 - APELDOORN WEST - bijkrt.w.e.,33,,,,,1975,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/33 Apeldoorn-West-3.jpg
570,1979,4,34 - ENSCHEDE OOST,34,,,1977,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/34 Enschede-Oost-1.jpg
571,1979,4,34 - ENSCHEDE OOST - bijkrt.h.w.,34,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/34 Enschede-Oost-2.jpg
572,1979,4,34 - ENSCHEDE OOST - bijkrt.w.e.,34,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/34 Enschede-Oost-3.jpg
567,1977,4,34 - ENSCHEDE WEST,34,,,1975,,1977,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/34 Enschede-West-1.jpg
568,1977,4,34 - ENSCHEDE WEST - bijkrt.h.w.,34,,,,,1977,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/34 Enschede-West-2.jpg
569,1977,4,34 - ENSCHEDE WEST - bijkrt.w.e.,34,,,,,1977,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/34 Enschede-West-3.jpg
573,1979,4,35 - GLANERBRUG,35,,,1977,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/35 Glanerbrug-1.jpg
574,1979,4,35 - GLANERBRUG - bijkrt.h.w.,35,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/35 Glanerbrug-2.jpg
575,1971,4,36 - GOEDEREEDE,36,,,1970,,1971,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging van de Rijkswaterstaat,Topografische Dienst,4,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/36 Goedereede-1.jpg
576,1971,4,36 - GOEDEREEDE - bijkrt.w.e.,36,,,,,1971,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/36 Goedereede-3.jpg
580,1973,4,37 - ROTTERDAM OOST,37,,,1971,,1973,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-Oost-1.jpg
581,1973,4,37 - ROTTERDAM OOST - bijkrt.h.w.,37,,,,,1973,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-Oost-2.jpg
582,1973,4,37 - ROTTERDAM OOST - bijkrt.w.e.,37,,,,,1973,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-Oost-3.jpg
577,1972,4,37 - ROTTERDAM WEST,37,,,1971,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-West-1.jpg
578,1972,4,37 - ROTTERDAM WEST - bijkrt.h.w.,37,,,,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-West-2.jpg
